expose_id;plz;region;typ;etagenzahl;wohnflaeche;kaufpreis;grundstueck;zimmer;schlafzimmer;badezimmer;baujahr;modernisierung;bauphase;objektzustand;heizungsart;energietraeger;energieausweis;energieausweistyp;energiebedarf;energieeffizienzklasse
122282499;13465;13465 Berlin, Frohnau;Einfamilienhaus (freistehend);2;160;950000;952;5;3;1;1936;;;Gepflegt;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;213,5;G
122288269;21629;21629 Neu Wulmstorf, Harburg (Kreis);Einfamilienhaus (freistehend);2;106,48;496000;827;4,5;3;3;1961;;;Modernisiert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;234,5;G
122295146;15366;15366 Neuenhagen, Neuenhagen bei Berlin;Einfamilienhaus (freistehend);1;181,3;595000;937;6;;;1998;2015;Haus fertig gestellt;Modernisiert;;Gas;liegt vor;Verbrauchsausweis;;D
122298641;14542;14542 Werder, Werder (Havel);Einfamilienhaus (freistehend);2;237,57;1000000;2632;5;3;3;2000;;Haus fertig gestellt;;Fußbodenheizung;Gas;liegt vor;Bedarfsausweis;101,7;D
122301604;21227;21227 Bendestorf, Harburg (Kreis);Villa;2;250;1650000;2000;6;3;3;2005;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
122337135;25436;25436 Uetersen, Pinneberg (Kreis);Mehrfamilienhaus;2;281,1;790000;1104;9;;4;1977;2020;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;158,1;E
122344218;15738;15738 Zeuthen, Dahme-Spreewald (Kreis);Besondere Immobilie;2;194;620000;715;6;4;2;2008;;Haus fertig gestellt;Neuwertig;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;D
122344886;22145;22145 Hamburg, Rahlstedt;Reiheneckhaus;3;150;569000;337;6;5;2;1977;2004;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122347604;13467;13467 Berlin, Hermsdorf;Mehrfamilienhaus;3;452;1700000;974;13;;;1975;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;89,7;C
122348218;12357;12357 Berlin, Rudow;Einfamilienhaus (freistehend);3;112;539000;420;4;;;1986;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;124,1;D
122348851;15537;15537 Erkner, Oder-Spree (Kreis);Einfamilienhaus (freistehend);3;121;470000;976;4;1;1;2000;;;;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;F
122349063;15370;15370 Petershagen-Eggersdorf OT Petershagen, Fredersdorf-Vogelsdorf;Einfamilienhaus (freistehend);3;127;350000;1105;4;;1;1936;;;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122349667;21244;21244 Buchholz, Buchholz in der Nordheide;Mehrfamilienhaus;3;263;720000;866;9;5;4;1967;2015;;Saniert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
122357180;12349;12349 Berlin-Buckow, Berlin;Bungalow;3;109;420000;480;4;3;1;1980;;Haus fertig gestellt;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;114,7;D
122360670;16552;16552 Mühlenbecker Land OT Schildow, Mühlenbecker Land;Mehrfamilienhaus;3;157,22;496000;783;8;4;3;1902;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
122361737;25469;25469 Halstenbek, Pinneberg (Kreis);Reiheneckhaus;3;101;518000;311;4;;1;1990;;;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;G
122362304;25337;25337 Elmshorn, Pinneberg (Kreis);Reiheneckhaus;2;139;389000;172;5;4;1;2020;;;;Fußbodenheizung;;liegt vor;Bedarfsausweis;48,7;A+
122367767;21039;21039 Hamburg, Curslack;Einfamilienhaus (freistehend);2;110,08;365000;603;4;3;2;1999;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;96,1;C
122367833;12357;12357 Berlin, Rudow;Einfamilienhaus (freistehend);2;228;848000;800;9;5;3;1979;2018;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;E
122369987;13051;13051 Berlin, Malchow;Doppelhaushälfte;2;130;530000;1536;5;;1;1935;2005;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122370107;15834;15834 Rangsdorf, Teltow-Fläming (Kreis);Einfamilienhaus (freistehend);2;165;950000;863;4,5;3;2;1998;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;147,2;E
122372136;15569;15569 Woltersdorf, Oder-Spree (Kreis);Wohnimmobilie (sonstige);2;265;487500;901;6;3;2;2007;;Haus fertig gestellt;Gepflegt;Wärmepumpe;Strom;liegt vor;Verbrauchsausweis;;A
122372510;16515;16515 Oranienburg, Oberhavel (Kreis);Einfamilienhaus (freistehend);1;110;415000;801;4;2;2;1993;2013;;;Zentralheizung;Flüssiggas;liegt vor;Bedarfsausweis;219,8;G
122374211;21109;21109 Hamburg, Wilhelmsburg;;1;132;565000;320;5,5;;2;2019;;;;Zentralheizung;;liegt vor;Bedarfsausweis;63;B
122382992;22850;22850 Norderstedt, Segeberg (Kreis);Reihenmittelhaus;1;104,8;439790;118;4;3;1;2003;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;B
122393337;22043;22043 Hamburg / Marienthal, Jenfeld;Mehrfamilienhaus;1;190;1400000;601;7;5;4;2020;;;Erstbezug nach Sanierung;;Gas;liegt vor;Bedarfsausweis;173,1;F
122394348;14550;14550 Groß Kreutz, Groß Kreutz (Havel);Einfamilienhaus (freistehend);1;200;549000;14000;8;7;1;1920;2017;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;236,6;G
122394402;14532;14532 Kleinmachnow, Potsdam-Mittelmark (Kreis);Einfamilienhaus (freistehend);1;183;1350000;1667;5;4;3;1996;2015;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122394725;21684;21684 Stade, Stade (Kreis);Einfamilienhaus (freistehend);1;232,98;580000;708;7;5;3;unbekannt;;;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;46,3;A
122406944;22844;22844 Norderstedt, Segeberg (Kreis);Bungalow;1;137;699000;1050;4;3;2;1957;;;Modernisiert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122407097;14532;14532 Stahnsdorf, Potsdam-Mittelmark (Kreis);Villa;3;325;1999000;616;8;;;2014;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;85,9;C
122412110;22949;22949 Ammersbek, Stormarn (Kreis);Einfamilienhaus (freistehend);2;151,2;395000;450;5;4;2;1915;;;Renovierungsbedürftig;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;283,1;H
122412524;12349;12349 Berlin-Buckow, Berlin;Einfamilienhaus (freistehend);3;232;699000;449;8;7;2;2001;2018;;Gepflegt;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;153,31;E
122412720;25469;25469 Halstenbek, Pinneberg (Kreis);Einfamilienhaus (freistehend);2;240;1450000;1120;8;3;2;2014;;;Neuwertig;Zentralheizung;Erdwärme;liegt vor;Bedarfsausweis;52;A
122413922;14612;14612 Falkensee, Havelland (Kreis);Reihenmittelhaus;2;119;350000;166;5;4;1;1993;;Haus fertig gestellt;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122419712;22547;22547 Hamburg, Lurup;Reihenmittelhaus;2;85;435000;106;3,5;2;1;1959;;;Modernisiert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;G
122422335;22399;22399 Hamburg, Poppenbüttel;Einfamilienhaus (freistehend);2;152;895000;677;6;5;2;1978;2017;;Saniert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122424580;25482;25482 Appen, Pinneberg (Kreis);Einfamilienhaus (freistehend);2;230;679000;861;4;4;2;1978;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;134,9;E
122425546;21720;21720 Grünendeich, Stade (Kreis);Einfamilienhaus (freistehend);2;183;695000;2000;4;3;2;1997;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;114,5;D
122443795;22844;22844 Norderstedt, Segeberg (Kreis);Doppelhaushälfte;3;150;575000;300;4;3;2;2020;;Haus fertig gestellt;Erstbezug;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;40,29;A
122444614;46395;46395 Bocholt, Borken (Kreis);Mehrfamilienhaus;2;168;369000;498;6;4;2;1968;2017;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
122445159;12355;12355 Berlin, Rudow;Bungalow;1;146;798000;903;3,5;1;2;1977;2019;;;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;F
122445797;21521;21521 Wohltorf, Herzogtum Lauenburg (Kreis);Reiheneckhaus;4;116;385000;346;4,5;;;1968;;;;;Gas;liegt vor;Bedarfsausweis;194,8;F
122453228;15366;15366 Hoppegarten, Märkisch-Oderland (Kreis);Einfamilienhaus (freistehend);1;164;750000;800;5;;3;1997;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
122453375;14109;14109 Berlin-Wannsee, Berlin;Reihenmittelhaus;2;139,32;670000;1;3;2;2;1982;;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;D
122453509;21629;21629 Neu Wulmstorf, Harburg (Kreis);Reiheneckhaus;3;151;489000;352;4;;;2011;;;;Wärmepumpe;;liegt vor;Bedarfsausweis;21,4;A+
122469336;21391;21391 Reppenstedt, Lüneburg (Kreis);Doppelhaushälfte;3;125,9;317000;526;3,5;2;1;1995;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
122477419;16548;16548 Glienicke Nordbahn, Glienicke/Nordbahn;Einfamilienhaus (freistehend);3;250;899000;600;4;3;3;1936;2017;;Modernisiert;Zentralheizung;Erdgas leicht;liegt vor;Verbrauchsausweis;;D
122490007;87600;87600 Kaufbeuren, Kaufbeuren (Kernstadt);Doppelhaushälfte;3;163;645000;533;7;;1;1956;2014;Haus fertig gestellt;Vollständig renoviert;Holz-Pelletheizung;Holzpellets;liegt vor;Bedarfsausweis;69;B
122496247;21706;21706 Drochtersen, Stade (Kreis);Bauernhaus;1;180;225000;7683;5;;1;1890;1970;Haus fertig gestellt;Renovierungsbedürftig;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;195,8;F
122496930;15345;15345 Altlandsberg, Märkisch-Oderland (Kreis);Mehrfamilienhaus;2;210;430000;908;7;4;3;1910;2010;Haus fertig gestellt;Vollständig renoviert;Zentralheizung;;liegt vor;Bedarfsausweis;38,7;A
122507043;22043;22043 Hamburg, Marienthal;Villa;2;342;1080000;630;8;;;1924;;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;299,6;H
122509387;14532;14532 Kleinmachnow, Potsdam-Mittelmark (Kreis);Einfamilienhaus (freistehend);3;225;1050000;740;5;4;2;1996;;;Neuwertig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122509517;14532;14532 Kleinmachnow, Potsdam-Mittelmark (Kreis);Einfamilienhaus (freistehend);3;225;1050000;740;5;4;2;1996;;;Neuwertig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122509705;21514;21514 Büchen, Herzogtum Lauenburg (Kreis);Einfamilienhaus (freistehend);3;140;299000;670;5;;;1950;;Haus fertig gestellt;Saniert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;174,1;F
122510109;25355;25355 Barmstedt, Pinneberg (Kreis);Einfamilienhaus (freistehend);3;183;399000;890;7,5;3;4;1955;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;198,2;F
122514449;21035;21035 Hamburg, Neuallermöhe;Reihenmittelhaus;3;131,58;489000;160;4;;;1990;2016;;Gepflegt;Zentralheizung;Erdgas schwer;liegt vor;Verbrauchsausweis;;C
122514863;21224;21224 Rosengarten, Harburg (Kreis);Einfamilienhaus (freistehend);3;191;539000;800;7;5;2;1935;2015;;;Holz-Pelletheizung;Holz;liegt vor;Bedarfsausweis;154,5;E
122515754;21698;21698 Harsefeld, Stade (Kreis);Einfamilienhaus (freistehend);1;150,98;499000;641;5;4;;2020;;;Erstbezug;Fußbodenheizung;;liegt vor;Bedarfsausweis;21,3;A+
122515771;13591;13591 Berlin, Staaken;Villa;3;268,24;1490000;1312;7;3;3;2007;;;Neuwertig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;B
122518299;15806;15806 Zossen / Neuhof, Zossen;Einfamilienhaus (freistehend);1;80;199900;897;3;2;1;1970;;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;E
122518542;22609;22609 Hamburg, Nienstedten;Reihenmittelhaus;1;240;3490000;449;5;;;2020;;;Erstbezug;Fußbodenheizung;Gas;;Bedarfsausweis;36,2;A
122519818;16775;16775 Nassenheide, Löwenberger Land;Einfamilienhaus (freistehend);1;100;389000;1200;4;1;1;1936;1997;;Modernisiert;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;D
122521906;13156;13156 Berlin, Niederschönhausen;Einfamilienhaus (freistehend);1;225,35;1620000;725;4;2;2;1930;;;Gepflegt;Fußbodenheizung;;liegt vor;Verbrauchsausweis;;A
122523048;16548;16548 Glienicke/Nordbahn, Oberhavel (Kreis);Mehrfamilienhaus;1;200;795000;1174;7;;3;1911;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;266,71;H
122526533;14532;14532 Kleinmachnow, Potsdam-Mittelmark (Kreis);Einfamilienhaus (freistehend);2;125,8;924000;1377;6;4;1;1938;;Haus fertig gestellt;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;364,45;H
122528686;67259;67259 Kleinniedesheim, Rhein-Pfalz-Kreis;Einfamilienhaus (freistehend);1;185;569000;494;6;;2;1971;2019;Haus fertig gestellt;Modernisiert;Zentralheizung;Öl, Holz;liegt vor;Bedarfsausweis;229,1;G
122532455;21640;21640 Nottensdorf, Stade (Kreis);Einfamilienhaus (freistehend);3;208,79;825000;830;4;3;2;2015;;Haus fertig gestellt;Neuwertig;;Gas;liegt vor;Bedarfsausweis;44,06;A
122535408;21714;21714 Hammah , Niederelbe, Hammah;;2;183;340000;848;6;4;2;1943;2020;;Gepflegt;;Gas;liegt vor;Verbrauchsausweis;;D
122537661;22397;22397 Hamburg, Lemsahl-Mellingstedt, Hamburg;Einfamilienhaus (freistehend);1;416;2495000;4020;10;;4;unbekannt;;;Neuwertig;Ofenheizung;Öl;liegt vor;Bedarfsausweis;117,4;D
122542721;12349;12349 Berlin, Buckow;Einfamilienhaus (freistehend);1;110;650000;789;4;3;1;1992;;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;174;F
122543007;22848;22848 Norderstedt, Segeberg (Kreis);Reihenmittelhaus;3;124,13;582992;162,13;4,5;2;2;2019;;;Erstbezug;;Erdwärme;;Bedarfsausweis;18,4;A+
122543292;22848;22848 Norderstedt, Segeberg (Kreis);Reihenmittelhaus;3;123,4;619500;189,4;4,5;2;1;2014;;;Erstbezug;;Erdwärme;;Bedarfsausweis;18,4;A+
122544426;23858;23858 Reinfeld, Reinfeld (Holstein);Einfamilienhaus (freistehend);1;132,12;310000;450;6;;2;1960;;;Vollständig renoviert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;172,4;F
122544553;14624;14624 Dallgow, Dallgow-Döberitz;Doppelhaushälfte;2;117;349000;587;4;3;1;1918;;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
122545425;21149;21149 Hamburg, Hausbruch;Einfamilienhaus (freistehend);2;206;1225000;1250;4;2;1;2007;2015;Haus fertig gestellt;;Fußbodenheizung;Erdwärme;liegt vor;Bedarfsausweis;35,5;A
122545804;90451;90451 Nürnberg, Röthenbach Ost;Mehrfamilienhaus;2;262;789000;539;9;;3;1963;;;;Zentralheizung;Öl;;Bedarfsausweis;217;G
122546290;16540;16540 Hohen Neuendorf, Oberhavel (Kreis);Doppelhaushälfte;3;208,38;699500;351;7,5;5;3;2020;;;Erstbezug;Gas-Heizung;Erdgas leicht;;Bedarfsausweis;27,9;A+
122547909;22149;22149 Hamburg, Rahlstedt;Reihenmittelhaus;3;110;399000;95;4;;;1956;;;Saniert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;161,2;F
122555684;25335;25335 Elmshorn, Pinneberg (Kreis);Doppelhaushälfte;2;113;456000;286;4;3;1;2020;;;Erstbezug;;Gas;liegt vor;Bedarfsausweis;37;A+
122556145;24828;24828 Hartenholm, Segeberg (Kreis);Einfamilienhaus (freistehend);2;144;456000;1,1;5;;;unbekannt;;Haus in Planung (projektiert);;;;liegt vor;Bedarfsausweis;18;A+
122566999;22559;22559 Hamburg, Rissen;Wohnimmobilie (sonstige);2;119,58;648000;205;5;4;1;1988;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
122570746;15374;15374 Müncheberg, Märkisch-Oderland (Kreis);Besondere Immobilie;2;0;253000;1550;11;;;;;Haus fertig gestellt;;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;166,3;F
122572855;25479;25479 Ellerau, Segeberg (Kreis);Bauernhaus;2;264;215000;1704;8,5;;;1700;;;;;Gas;liegt vor;Bedarfsausweis;305,5;H
122575414;22397;22397 Hamburg, Lemsahl-Mellingstedt;Mehrfamilienhaus;2;316;995000;1156;14;;3;1961;2014;;;Gas-Heizung;Erdgas leicht;liegt vor;Verbrauchsausweis;;F
122577746;12305;12305 Berlin, Lichtenrade;Einfamilienhaus (freistehend);2;258;850000;796;7;2;3;1980;;;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;B
122577764;21682;21682 Stade, Stade (Kreis);Reihenmittelhaus;2;106;250000;255;3;2;2;1977;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;172;E
122578490;21077;21077 Hamburg-Eißendorf, Hamburg;Reihenmittelhaus;2;78,78;270000;240;5;3;1;1979;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;364,4;H
122579414;21684;21684 Stade, Stade (Kreis);Mehrfamilienhaus;2;217;349000;480;8;;2;1960;;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;156,71;E
122587548;12247;12247 Berlin, Steglitz;Villa;2;165;1290000;373;6;5;2;;;;Erstbezug;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;19,8;A
122589728;25469;25469 Halstenbek, Pinneberg (Kreis);Doppelhaushälfte;2;114;549000;227;5;4;1;2021;;;Erstbezug;Fußbodenheizung;Erdwärme;liegt vor;Bedarfsausweis;17;A+
122592665;22547;22547 Hamburg, Lurup;Einfamilienhaus (freistehend);2;126;529000;643;4;3;2;1965;;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;280,2;H
122593037;76872;76872 Freckenfeld, Germersheim (Kreis);Doppelhaushälfte;2;231;545000;898,5;5;2;1;2017;;Haus fertig gestellt;Neuwertig;Fußbodenheizung;Bioenergie;liegt vor;Bedarfsausweis;19;A+
122600048;25436;25436 Uetersen, Pinneberg (Kreis);Bungalow;1;129;495000;1288;3;2;1;1965;;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;147;E
122602576;22457;22457 Hamburg-Schnelsen, Hamburg;Doppelhaushälfte;1;168,99;778000;407,5;5;;;1997;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;61,26;B
122603247;22559;22559 Hamburg, Rissen;Mehrfamilienhaus;2;328,88;2150000;761;11;5;5;2011;;;Neuwertig;Fußbodenheizung;Gas;liegt vor;Bedarfsausweis;59,2;B
122603721;16547;16547 Birkenwerder, Oberhavel (Kreis);Besondere Immobilie;4;403;1880000;1655;9;4;3;1912;2018;;Vollständig renoviert;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;D
122608075;24558;24558 Henstedt-Ulzburg, Segeberg (Kreis);Doppelhaushälfte;4;131;399000;385;4,5;3;1;1969;;;Gepflegt;;Gas;liegt vor;Bedarfsausweis;214;G
122615836;23812;23812 Wahlstedt, Segeberg (Kreis);Mehrfamilienhaus;1;190;438000;955;7;2;;1992;;;Vollständig renoviert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
122616761;23858;23858 Reinfeld (Holstein), Stormarn (Kreis);Mehrfamilienhaus;1;180;319000;543;7;;;1961;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;224,2;G
122617447;16348;16348 Wandlitz, Barnim (Kreis);Einfamilienhaus (freistehend);2;122;349000;900;4;2;2;unbekannt;2018;Haus fertig gestellt;Renovierungsbedürftig;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;H
122617570;24628;24628 Hartenholm, Segeberg (Kreis);Einfamilienhaus (freistehend);1;272;685000;1234;5;8;2;1990;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
122622265;15370;15370 Fredersdorf-Vogelsdorf, Märkisch-Oderland (Kreis);Mehrfamilienhaus;1;176;849000;800;9;6;3;1998;;Haus fertig gestellt;Gepflegt;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;105,55;D
122623755;21614;21614 Buxtehude, Stade (Kreis);Reiheneckhaus;3;142;299800;214;5;;;1988;;;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
122624897;13059;13059 Berlin, Wartenberg;Einfamilienhaus (freistehend);1;180;890000;763;6;;;2006;;Haus fertig gestellt;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;78,45;C
122625119;25499;25499 Tangstedt, Pinneberg (Kreis);Einfamilienhaus (freistehend);1;190;990000;962;6;4;2;1985;2020;Haus fertig gestellt;Modernisiert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;G
122625306;16727;16727 Oberkrämer, Oberhavel (Kreis);Reihenmittelhaus;3;89;289000;166;3;;;1998;;;Gepflegt;;;;Verbrauchsausweis;;C
122625808;21635;21635 Jork , Niederelbe, Jork;Besondere Immobilie;3;119;528000;723,29;5;;3;1971;;;;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;166,9;F
122625905;15345;15345 Eggersdorf, Petershagen/Eggersdorf;Einfamilienhaus (freistehend);1;115;399000;551;4;;1;2006;;;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
122626630;13158;13158 Berlin, Rosenthal;Doppelhaushälfte;2;150;770000;331;5;;2;2008;;;Gepflegt;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;C
122627519;79682;79682 Todtmoos, Waldshut (Kreis);Mehrfamilienhaus;3;206;365000;1063;6,5;4;3;1969;2000;;;Zentralheizung;Fernwärme;liegt vor;Bedarfsausweis;184,9;F
122629270;12619;12619 Berlin, Hellersdorf;Reiheneckhaus;3;118,81;450000;199;5;;;2017;;Haus fertig gestellt;Neuwertig;Zentralheizung;Fernwärme;liegt vor;Bedarfsausweis;56;B
122629676;12209;12209 Berlin-Lichterfelde, Berlin;Einfamilienhaus (freistehend);3;260;850000;800;8;7;3;1970;1985;Haus fertig gestellt;;Etagenheizung;Strom;liegt vor;Bedarfsausweis;152,3;E
122630845;44892;44892 Bochum, Langendreer/Alter Bahnhof;Doppelhaushälfte;1;103;279000;179,3;4;2;1;2014;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;104,2;D
122633506;22087;22087 Hamburg, Hohenfelde;Wohnimmobilie (sonstige);1;242;3650000;300;6;;;2020;;;;Fernwärme;;liegt vor;Bedarfsausweis;43,16;A
122645257;21227;21227 Bendestorf, Harburg (Kreis);Einfamilienhaus (freistehend);1;345;1150000;2250;9;8;3;1962;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;182;F
122646296;15344;15344 Strausberg, Märkisch-Oderland (Kreis);Einfamilienhaus (freistehend);2;125;489000;1154;5;3;2;2017;;;Neuwertig;;Solar, Gas;liegt vor;Bedarfsausweis;34,3;A
122660971;21680;21680 Stade, Stade (Kreis);Einfamilienhaus (freistehend);2;104;235000;479;4;3;2;1907;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;371,5;H
122686825;14612;14612 Falkensee, Havelland (Kreis);Einfamilienhaus (freistehend);2;235;665000;908;7;4;1;1995;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;A
122687667;22113;22113 Oststeinbek, Stormarn (Kreis);Reihenmittelhaus;3;144;475000;143;4;;;2007;;;Gepflegt;;Gas;liegt vor;Bedarfsausweis;94;C
122687687;14109;14109 Berlin, Wannsee;Einfamilienhaus (freistehend);2;350;1950000;1150;8;4;4;1890;2016;Haus fertig gestellt;Modernisiert;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;214,4;G
122690515;15370;15370 Petershagen, Petershagen/Eggersdorf;Einfamilienhaus (freistehend);2;124;480000;1410;4;3;1;1932;2000;;Renovierungsbedürftig;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;233,2;G
122690894;12307;12307 Berlin, Lichtenrade;Einfamilienhaus (freistehend);3;280;1225000;505;8;;;1925;;;Gepflegt;Etagenheizung;Gas;liegt vor;Bedarfsausweis;172,8;F
122696365;23845;23845 Seth, Segeberg (Kreis);Einfamilienhaus (freistehend);3;222;478000;568;8;6;4;1986;;;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;F
122696910;14532;14532 Stahnsdorf, Potsdam-Mittelmark (Kreis);Einfamilienhaus (freistehend);3;175;650000;697;7;6;2;1936;2015;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;184,66;F
122698285;24558;24558 Henstedt-Ulzburg, Segeberg (Kreis);Einfamilienhaus (freistehend);3;201;595000;671;7;4;2;1981;;;;;Gas;liegt vor;Bedarfsausweis;155,3;E
122700822;15831;15831 Blankenfelde-Mahlow, Teltow-Fläming (Kreis);Einfamilienhaus (freistehend);3;190;498000;900;5;;;1933;2007;Haus fertig gestellt;Gepflegt;;Gas;liegt vor;Verbrauchsausweis;;F
122700896;14974;14974 Ludwigsfelde, Teltow-Fläming (Kreis);Einfamilienhaus (freistehend);2;186;720000;628;5;3;2;2018;;Haus fertig gestellt;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;33;A
122700949;14974;14974 Ludwigsfelde, Teltow-Fläming (Kreis);Einfamilienhaus (freistehend);2;186;720000;628;5;3;2;2018;;Haus fertig gestellt;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;33;A
122701261;14480;14480 Potsdam, Am Stern;Einfamilienhaus (freistehend);1;135,94;746250;497;5;4;1;2016;2020;;Neuwertig;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;78;C
122703382;23795;23795 Traventhal, Segeberg (Kreis);Mehrfamilienhaus;2;338;598000;1000;22;;;1905;;;;Zentralheizung;Solar, Gas;liegt vor;Bedarfsausweis;87,12;C
